Customer Name,Age,Gender,City,Occupation,Order Time,Restaurant,Food Item,No. of Items,Delivery Time (min),Total Bill ($),Delivery Tip ($),Payment Method,Coupon Applied,Order Status,Feedback Rating,Device Used,Customer Tier,Order Delay (min),Delivery Agent Rating
Jessica,39,Female,New York,Designer,03:17.9,McDonald's,Burger,2,32,32.01,1.12,Credit Card,No,Delivered,4,Mobile App,Regular,12,3
David,39,Female,Los Angeles,Engineer,14:17.9,McDonald's,Pizza,2,36,23.43,6.01,Credit Card,No,Delivered,5,Mobile App,Regular,1,5
John,39,Male,Chicago,Student,56:17.9,Chipotle,Sushi,1,13,27.71,2.57,UPI,No,Delivered,1,Mobile App,Regular,18,5
Daniel,39,Male,Phoenix,Doctor,43:17.9,Chipotle,Pizza,3,31,23.73,3.94,Debit Card,No,Delivered,3,Mobile App,Regular,7,2
John,39,Male,San Jose,Student,28:17.9,Subway,Burger,5,19,27.57,0.5,Cash,No,Cancelled,4,Mobile App,Regular,1,4
David,39,Male,Chicago,Salesperson,31:17.9,Burger King,Sushi,3,45,25.7,3.09,Credit Card,Yes,Delivered,5,Mobile App,Silver,7,4
Michael,39,Female,San Diego,Doctor,18:17.9,Chipotle,Burger,2,41,43.53,2.31,Debit Card,No,Delivered,5,Mobile App,Silver,1,4
John,39,Female,Dallas,Engineer,19:17.9,McDonald's,Burger,1,25,26.52,0.88,Credit Card,No,Delivered,3,Mobile App,Regular,15,3
Sarah,39,Female,New York,Designer,16:17.9,Subway,Salad,5,30,27.63,7.59,Credit Card,No,Delivered,4,Mobile App,Regular,0,5
Michael,39,Female,New York,Salesperson,42:17.9,McDonald's,Sushi,3,28,23.57,3.8,UPI,No,Delivered,4,Mobile App,Regular,8,5
Michael,39,Female,New York,Doctor,44:17.9,McDonald's,Pizza,1,31,39.93,0,Credit Card,No,Delivered,4,Mobile App,Silver,3,4
Ashley,39,Male,Phoenix,Driver,20:17.9,Chipotle,Salad,5,29,28.15,2.57,Credit Card,No,Delivered,5,Mobile App,Gold,11,3
David,39,Male,New York,Doctor,25:17.9,Taco Bell,Pizza,4,25,30.74,2.04,Wallet,No,Delivered,4,Mobile App,Regular,0,3
Chris,39,Male,Houston,Driver,53:17.9,McDonald's,Pasta,3,44,25.06,1.87,UPI,No,Delivered,4,Mobile App,Regular,2,4
John,39,Female,San Diego,Salesperson,41:17.9,Burger King,Ramen,5,37,35.57,4.73,Credit Card,No,Cancelled,5,Mobile App,Regular,16,5
Chris,39,Male,Los Angeles,Designer,42:17.9,McDonald's,Salad,3,38,20.91,2.15,Debit Card,No,Delivered,4,Mobile App,Silver,9,5
John,39,Male,Los Angeles,Teacher,01:18.0,KFC,Tacos,1,48,34.45,1.93,Credit Card,Yes,Delivered,3,Mobile App,Regular,12,3
Chris,39,Male,San Diego,Designer,02:18.0,McDonald's,Pasta,5,24,36.66,2.83,Debit Card,No,Delivered,5,Mobile App,Regular,12,5
John,39,Male,San Diego,Teacher,00:18.0,McDonald's,Sushi,2,14,19.36,0.33,UPI,Yes,Delivered,2,Desktop Site,Silver,11,4
Jessica,39,Female,Dallas,Doctor,00:18.0,KFC,Sandwich,3,24,11.64,1.84,Wallet,No,Delivered,4,Mobile App,Platinum,7,2
Laura,39,Female,Phoenix,Student,34:18.0,McDonald's,Burger,5,48,20.23,2.95,Credit Card,Yes,Delivered,2,Mobile App,Silver,5,4
Laura,39,Female,Chicago,Student,14:18.0,Chipotle,Tacos,5,19,34.04,3.43,Credit Card,No,Delivered,2,Mobile App,Regular,6,4
Sarah,39,Female,Chicago,Teacher,00:18.0,KFC,Burger,4,44,29.65,4.35,Debit Card,No,Delivered,1,Desktop Site,Regular,2,2
David,39,Male,Phoenix,Doctor,43:18.0,Burger King,Pizza,2,25,14.36,9.57,Credit Card,No,Delivered,4,Mobile App,Regular,17,4
Ashley,39,Female,Houston,Doctor,36:18.0,McDonald's,Salad,2,35,28.92,5.46,Credit Card,No,Cancelled,5,Desktop Site,Silver,5,2
Emily,39,Female,Houston,Student,19:18.0,McDonald's,Pizza,2,23,26.73,5.81,UPI,No,Delivered,3,Desktop Site,Regular,7,3
Daniel,39,Male,Dallas,Designer,57:18.0,Chipotle,Salad,5,19,7.03,2.82,Debit Card,Yes,Cancelled,4,Mobile App,Gold,13,5
Michael,39,Female,Dallas,Teacher,44:18.0,McDonald's,Burger,4,28,16.49,0.81,Credit Card,No,Delivered,5,Mobile App,Regular,13,4
Emily,39,Female,Houston,Engineer,55:18.0,Chipotle,Pasta,1,23,35.56,9.65,Credit Card,Yes,Delivered,2,Mobile App,Gold,6,4
Daniel,39,Male,Chicago,Student,55:18.0,Subway,Salad,2,36,21.09,4.08,Credit Card,No,Delivered,4,Mobile App,Silver,10,4
Michael,39,Male,New York,Doctor,00:18.0,McDonald's,Pizza,1,53,12.2,5.98,Debit Card,No,Delivered,4,Mobile App,Silver,5,4
Chris,39,Female,Chicago,Engineer,12:18.0,McDonald's,Pizza,1,44,50.31,5.85,UPI,No,Delivered,5,Mobile App,Regular,3,5
Ashley,39,Female,Los Angeles,Designer,49:18.0,Chipotle,Pizza,2,25,30.29,2.7,Credit Card,No,Delivered,2,Mobile App,Regular,18,4
Emily,39,Female,Phoenix,Student,07:18.0,Burger King,Pizza,5,6,42.38,0,UPI,No,Delayed,4,Mobile App,Silver,11,3
Daniel,39,Female,Los Angeles,Doctor,06:18.0,Taco Bell,Pizza,2,30,34.81,4.6,Credit Card,No,Delivered,3,Mobile App,Silver,4,2
Michael,39,Male,Phoenix,Salesperson,08:18.0,McDonald's,Sandwich,3,44,38.31,1.69,Credit Card,No,Delivered,5,Mobile App,Silver,0,5
John,39,Male,New York,Engineer,38:18.0,Wendy's,Pizza,5,32,36.97,7.16,Credit Card,No,Delayed,4,Mobile App,Silver,13,4
Daniel,39,Male,Dallas,Engineer,59:18.0,KFC,Sandwich,1,5,23.47,1.45,Credit Card,No,Delivered,4,Mobile App,Regular,9,5
John,39,Male,Houston,Salesperson,28:18.0,McDonald's,Ramen,4,33,30.2,4.57,Credit Card,Yes,Cancelled,3,Desktop Site,Gold,3,4
Michael,39,Female,Chicago,Designer,04:18.0,Taco Bell,Sushi,5,36,26.24,3.28,Credit Card,No,Delivered,4,Mobile App,Regular,14,4
Laura,39,Female,Phoenix,Designer,58:18.0,Chipotle,Pasta,1,33,33.96,3.34,Credit Card,No,Delivered,5,Mobile App,Regular,8,3
David,39,Male,Dallas,Designer,07:18.0,McDonald's,Sushi,2,51,9.29,4.73,Credit Card,No,Delivered,4,Mobile App,Regular,9,5
Laura,39,Female,Los Angeles,Engineer,17:18.0,KFC,Salad,3,32,9.2,4.96,UPI,No,Delivered,4,Mobile App,Silver,3,4
Michael,39,Female,Los Angeles,Teacher,08:18.0,Subway,Burger,4,17,38.02,6.62,UPI,No,Delivered,4,Mobile App,Regular,1,4
John,39,Female,San Diego,Engineer,56:18.0,Burger King,Sandwich,3,22,23.86,0,UPI,No,Delivered,4,Mobile App,Regular,22,5
Laura,39,Female,Chicago,Student,45:18.0,Wendy's,Pizza,3,55,6.54,3.28,Credit Card,No,Delivered,4,Mobile App,Gold,4,3
Ashley,39,Male,Houston,Salesperson,14:18.0,Chipotle,Burger,1,43,18.12,1,Credit Card,Yes,Delivered,5,Mobile App,Regular,0,3
John,39,Male,Chicago,Driver,29:18.0,McDonald's,Ramen,4,28,17.96,2.06,Debit Card,No,Delivered,4,Mobile App,Regular,13,5
Jessica,39,Female,Los Angeles,Student,59:18.0,Wendy's,Pasta,1,21,14.56,6.78,Cash,Yes,Delivered,3,Mobile App,Gold,0,3
John,39,Female,Dallas,Doctor,05:18.0,Subway,Pizza,2,47,34.58,3.98,Credit Card,No,Delivered,5,Mobile App,Gold,8,4
Michael,39,Female,Los Angeles,Student,25:18.0,Subway,Burger,1,18,12.13,8.13,Credit Card,No,Delivered,4,Mobile App,Silver,3,4
David,39,Female,Houston,Student,07:18.0,Chipotle,Pizza,4,39,36.95,0.91,Credit Card,No,Cancelled,4,Mobile App,Regular,16,5
Chris,39,Male,Dallas,Student,51:18.0,McDonald's,Ramen,3,39,31.22,6.34,Wallet,No,Cancelled,5,Mobile App,Regular,27,4
Jessica,39,Female,Houston,Engineer,29:18.0,Panda Express,Sandwich,1,18,14.68,4.75,Cash,No,Delivered,4,Desktop Site,Silver,7,4
John,39,Female,Los Angeles,Designer,45:18.0,Chipotle,Salad,2,21,26.38,5.23,Debit Card,No,Delivered,4,Mobile App,Regular,4,4
Michael,39,Male,Dallas,Designer,54:18.0,McDonald's,Sushi,5,51,24.05,8.37,Credit Card,No,Delivered,4,Mobile App,Regular,8,2
Daniel,39,Female,Dallas,Salesperson,05:18.0,Wendy's,Pizza,3,54,56.43,6.31,Wallet,No,Delivered,4,Mobile App,Regular,9,1
Jessica,39,Female,Dallas,Salesperson,44:18.0,Chipotle,Sandwich,1,29,35.24,0,Wallet,Yes,Delivered,4,Mobile App,Regular,4,2
Sarah,39,Female,Phoenix,Doctor,58:18.0,Chipotle,Salad,4,46,39.26,3.27,Credit Card,Yes,Delivered,5,Mobile App,Regular,5,4
Michael,39,Female,Houston,Engineer,50:18.0,Chipotle,Sushi,4,9,41.34,4.86,Wallet,No,Delivered,5,Mobile App,Gold,7,4
David,39,Female,San Diego,Designer,14:18.0,McDonald's,Sushi,3,20,38.95,0.64,Credit Card,No,Delivered,3,Desktop Site,Gold,4,4
John,39,Male,Los Angeles,Driver,10:18.0,Panda Express,Burger,3,28,8.37,6.26,Credit Card,No,Delivered,4,Mobile App,Gold,7,4
Daniel,39,Female,Chicago,Salesperson,58:18.0,McDonald's,Sandwich,2,53,16.61,2.9,Credit Card,No,Delivered,5,Mobile App,Regular,4,4
Daniel,39,Male,Los Angeles,Doctor,10:18.0,McDonald's,Burger,3,33,18.28,2.65,Wallet,No,Delivered,3,Mobile App,Silver,7,4
John,39,Female,Phoenix,Designer,29:18.0,Burger King,Ramen,3,50,19.18,6.76,Debit Card,No,Cancelled,4,Mobile App,Silver,19,4
Ashley,39,Male,Chicago,Salesperson,47:18.0,Subway,Pizza,3,5,18.68,4.05,Debit Card,Yes,Delivered,3,Mobile App,Regular,8,5
Chris,39,Female,Los Angeles,Salesperson,41:18.0,Panda Express,Salad,5,37,21.82,2.3,Credit Card,No,Delivered,5,Mobile App,Regular,8,4
Emily,39,Female,Houston,Doctor,16:18.0,Panda Express,Burger,3,33,34.27,3.72,Credit Card,Yes,Delivered,3,Mobile App,Regular,0,2
John,39,Male,Dallas,Teacher,52:18.0,Subway,Pizza,5,44,17.19,5.23,Credit Card,No,Delivered,4,Mobile App,Silver,0,4
David,39,Female,Phoenix,Engineer,10:18.0,McDonald's,Pizza,1,23,39.4,4.25,Credit Card,No,Delivered,4,Mobile App,Regular,1,4
John,39,Female,Los Angeles,Engineer,55:18.0,KFC,Sushi,2,37,31.19,4.44,Debit Card,No,Delivered,2,Mobile App,Regular,14,3
David,39,Male,San Diego,Student,33:18.0,Chipotle,Pasta,5,22,30.29,5.63,Credit Card,No,Delivered,4,Mobile App,Regular,8,4
Ashley,39,Female,Houston,Student,36:18.0,Wendy's,Pasta,4,16,21.99,2.04,Credit Card,No,Delivered,2,Mobile App,Regular,1,5
Laura,39,Female,San Jose,Teacher,46:18.0,KFC,Pasta,4,28,31.58,4.58,Credit Card,No,Delivered,4,Mobile App,Regular,0,3
Chris,39,Male,New York,Driver,48:18.0,Wendy's,Salad,2,29,12.26,6.88,Wallet,No,Delivered,4,Mobile App,Regular,10,5
Sarah,39,Female,Houston,Engineer,25:18.0,Panda Express,Burger,4,34,30.08,3.18,Debit Card,No,Delivered,5,Mobile App,Regular,4,4
Emily,39,Female,San Jose,Student,01:18.0,McDonald's,Sushi,2,34,20.39,0.3,UPI,Yes,Delivered,4,Mobile App,Regular,10,4
Ashley,39,Male,Houston,Engineer,35:18.0,Wendy's,Burger,1,36,36.67,3.36,Wallet,No,Cancelled,4,Mobile App,Regular,8,2
Michael,39,Female,Houston,Designer,02:18.0,McDonald's,Pasta,2,58,28.53,5.09,Wallet,No,Delivered,5,Mobile App,Silver,0,4
David,39,Male,San Jose,Student,31:18.0,Taco Bell,Burger,3,32,22.97,3.16,Credit Card,Yes,Cancelled,3,Mobile App,Regular,10,4
Daniel,39,Female,San Diego,Doctor,45:18.0,McDonald's,Sandwich,2,24,20.89,6.68,Cash,No,Delivered,5,Mobile App,Platinum,0,4
David,39,Female,Phoenix,Salesperson,31:18.0,Burger King,Pizza,1,22,27.27,0,Credit Card,Yes,Delivered,4,Mobile App,Regular,10,3
Michael,39,Male,Chicago,Student,03:18.0,Chipotle,Sushi,2,29,17.33,4.42,Debit Card,No,Delivered,4,Desktop Site,Regular,10,5
Michael,39,Female,Los Angeles,Engineer,16:18.0,Wendy's,Sandwich,2,15,23.63,3.9,Cash,No,Delivered,4,Mobile App,Regular,8,4
Ashley,39,Female,New York,Engineer,35:18.1,Burger King,Salad,4,21,26.84,3.14,Credit Card,No,Delivered,4,Mobile App,Silver,8,3
Ashley,39,Female,Los Angeles,Salesperson,20:18.1,Chipotle,Ramen,2,28,29.84,3.66,Credit Card,Yes,Delivered,3,Mobile App,Silver,18,5
Jessica,39,Female,San Jose,Doctor,57:18.1,KFC,Salad,5,24,27.38,1.53,Credit Card,No,Delivered,4,Mobile App,Gold,10,5
Emily,39,Female,San Jose,Doctor,34:18.1,Subway,Sandwich,2,13,-6.86,6.41,Wallet,No,Delivered,3,Mobile App,Platinum,0,4
Jessica,39,Female,Houston,Teacher,43:18.1,KFC,Ramen,1,13,24.52,7.69,Credit Card,No,Cancelled,4,Mobile App,Regular,8,4
David,39,Male,Chicago,Teacher,55:18.1,KFC,Salad,3,10,9.26,0,Wallet,No,Delivered,3,Mobile App,Regular,10,3
David,39,Male,Houston,Teacher,05:18.1,Chipotle,Sandwich,5,18,30.57,6.06,Credit Card,Yes,Delivered,2,Mobile App,Gold,9,4
Michael,39,Male,Houston,Designer,20:18.1,Burger King,Burger,2,37,26.95,1.11,Debit Card,No,Delivered,4,Mobile App,Regular,6,4
Emily,39,Female,Los Angeles,Engineer,18:18.1,McDonald's,Burger,1,31,14.31,0,Credit Card,No,Delivered,5,Mobile App,Regular,12,5
David,39,Female,Dallas,Designer,46:18.1,McDonald's,Tacos,1,25,31.35,3.64,Credit Card,No,Delivered,3,Desktop Site,Regular,9,5
John,39,Male,New York,Doctor,30:18.1,Chipotle,Sushi,1,23,39.97,7.01,UPI,No,Delivered,5,Mobile App,Silver,2,3
Ashley,39,Male,San Jose,Doctor,36:18.1,Chipotle,Sushi,5,33,28.57,2.4,UPI,Yes,Delivered,4,Mobile App,Silver,0,4
Michael,39,Male,Chicago,Teacher,01:18.1,McDonald's,Ramen,4,43,49.22,4.41,Debit Card,No,Delivered,3,Mobile App,Regular,19,4
Laura,39,Female,Houston,Student,26:18.1,Wendy's,Pizza,1,56,35,6.64,UPI,No,Delayed,3,Mobile App,Regular,5,4
Chris,39,Female,Chicago,Student,41:18.1,McDonald's,Pizza,4,25,40.8,0.87,UPI,No,Cancelled,4,Mobile App,Silver,9,1
Jessica,39,Female,Houston,Designer,45:18.1,McDonald's,Ramen,3,32,8.01,0,Credit Card,No,Delivered,3,Mobile App,Regular,5,4
Michael,39,Male,New York,Driver,49:18.1,Subway,Burger,2,12,12.92,1.57,Wallet,No,Delivered,5,Mobile App,Regular,4,4
Daniel,39,Female,Chicago,Engineer,32:18.1,KFC,Sushi,1,26,26.7,4.7,Credit Card,No,Delivered,3,Desktop Site,Silver,4,4
David,39,Male,Houston,Doctor,23:18.1,Burger King,Burger,1,37,28.17,3.08,Credit Card,No,Cancelled,5,Mobile App,Platinum,18,4
John,39,Male,Los Angeles,Designer,37:18.1,Subway,Sushi,2,23,44.85,0,UPI,No,Delivered,4,Mobile App,Silver,4,4
Jessica,39,Female,San Jose,Designer,57:18.1,KFC,Pasta,2,38,14.4,6.66,Credit Card,No,Delivered,4,Desktop Site,Regular,0,3
Daniel,39,Female,New York,Teacher,18:18.1,Wendy's,Pizza,3,34,0.7,5.8,Debit Card,No,Delivered,5,Desktop Site,Silver,6,4
David,39,Female,Phoenix,Designer,04:18.1,Burger King,Salad,2,33,52.04,0.87,Wallet,No,Cancelled,4,Mobile App,Regular,12,4
Ashley,39,Male,New York,Doctor,39:18.1,McDonald's,Sushi,5,22,6.06,5.77,Credit Card,No,Delivered,3,Mobile App,Silver,3,4
John,39,Female,Phoenix,Engineer,22:18.1,Chipotle,Sushi,5,25,14.24,3.75,Credit Card,No,Delivered,2,Mobile App,Gold,14,4
David,39,Male,San Jose,Engineer,31:18.1,McDonald's,Pizza,1,53,44.59,0.35,Credit Card,No,Delivered,4,Mobile App,Regular,8,3
Sarah,39,Female,Phoenix,Teacher,31:18.1,Burger King,Salad,4,43,17.32,5.59,Credit Card,No,Delivered,3,Mobile App,Regular,3,4
John,39,Male,Chicago,Student,52:18.1,Chipotle,Pasta,2,51,15.65,4.13,Credit Card,No,Delivered,4,Mobile App,Gold,9,4
Michael,39,Female,Phoenix,Salesperson,11:18.1,Chipotle,Sushi,3,29,16.01,1.79,Credit Card,No,Delivered,3,Mobile App,Platinum,8,4
Sarah,39,Female,Dallas,Designer,44:18.1,Chipotle,Tacos,1,21,23.93,3.29,Credit Card,No,Cancelled,4,Mobile App,Regular,11,4
Michael,39,Male,Houston,Designer,40:18.1,KFC,Burger,5,23,25.65,3.89,Wallet,No,Delivered,4,Mobile App,Gold,1,4
Michael,39,Female,San Diego,Doctor,05:18.1,Subway,Burger,1,21,23.34,3,Debit Card,No,Delivered,4,Mobile App,Gold,13,5
John,39,Female,San Jose,Salesperson,30:18.1,McDonald's,Burger,1,22,18.33,7.28,UPI,No,Delayed,4,Desktop Site,Regular,0,5
Chris,39,Male,Dallas,Designer,28:18.1,Chipotle,Pizza,1,20,7.47,0,Credit Card,No,Delivered,3,Mobile App,Silver,1,3
Chris,39,Male,Chicago,Salesperson,23:18.1,McDonald's,Ramen,2,40,-2.12,5.24,Credit Card,No,Delayed,4,Mobile App,Regular,0,4
Jessica,39,Female,Chicago,Engineer,49:18.1,Chipotle,Tacos,2,28,33.5,2.96,Debit Card,Yes,Delivered,4,Mobile App,Regular,6,4
David,39,Female,San Diego,Salesperson,13:18.1,Wendy's,Sushi,5,27,33.09,5.11,Credit Card,No,Delivered,3,Mobile App,Silver,7,4
Michael,39,Female,San Jose,Teacher,41:18.1,Wendy's,Sushi,1,42,44.01,0,Debit Card,No,Delivered,3,Mobile App,Regular,4,4
Daniel,39,Male,San Diego,Designer,22:18.1,McDonald's,Pasta,4,27,21.5,0.25,Credit Card,No,Delivered,1,Mobile App,Silver,8,4
David,39,Male,San Diego,Engineer,35:18.1,McDonald's,Pizza,5,43,52.84,8.89,Debit Card,Yes,Delivered,2,Mobile App,Regular,2,4
Michael,39,Male,Dallas,Driver,51:18.1,McDonald's,Sandwich,4,25,49.83,4.56,Credit Card,No,Delivered,5,Mobile App,Regular,7,5
John,39,Male,Dallas,Driver,21:18.1,Wendy's,Pizza,5,39,26.73,4.44,Credit Card,No,Delivered,2,Desktop Site,Regular,7,3
Michael,39,Male,Phoenix,Student,31:18.1,McDonald's,Salad,5,27,32.18,2.51,Wallet,Yes,Delivered,4,Mobile App,Silver,7,3
John,39,Female,Houston,Teacher,54:18.1,McDonald's,Sandwich,1,30,37.36,2.38,UPI,Yes,Delayed,4,Desktop Site,Regular,17,4
David,39,Female,Los Angeles,Designer,37:18.1,McDonald's,Pizza,4,19,31.54,6.22,Credit Card,No,Delivered,5,Mobile App,Silver,6,4
John,39,Female,New York,Designer,38:18.1,Chipotle,Pizza,4,35,35.12,7.03,Credit Card,No,Delivered,1,Mobile App,Silver,2,5
Chris,39,Female,Los Angeles,Designer,56:18.1,Chipotle,Salad,5,41,14.01,0.71,Credit Card,Yes,Delivered,4,Mobile App,Regular,2,4
Laura,39,Female,Chicago,Salesperson,01:18.1,Wendy's,Pizza,4,39,14.57,4.27,Credit Card,No,Delivered,4,Mobile App,Regular,2,4
John,39,Female,San Jose,Salesperson,56:18.1,McDonald's,Ramen,1,19,27.09,6.08,Debit Card,Yes,Delivered,2,Desktop Site,Regular,0,3
Laura,39,Female,Dallas,Student,12:18.1,Chipotle,Salad,1,5,32.11,6.12,UPI,No,Delivered,4,Mobile App,Gold,5,3
David,39,Female,San Jose,Teacher,43:18.1,Panda Express,Burger,4,25,33.54,3.11,Credit Card,No,Delivered,5,Desktop Site,Gold,7,4
Laura,39,Female,Phoenix,Salesperson,55:18.1,Subway,Pizza,4,53,34.29,0,Wallet,No,Cancelled,4,Mobile App,Silver,19,5
John,39,Female,San Jose,Doctor,35:18.1,Chipotle,Pizza,4,40,25.89,2.46,Wallet,No,Delivered,3,Mobile App,Regular,15,4
Chris,39,Male,Los Angeles,Teacher,54:18.1,Chipotle,Pizza,3,60,46.26,4.93,Debit Card,No,Delivered,4,Mobile App,Silver,12,5
Jessica,39,Female,Chicago,Student,27:18.1,Taco Bell,Pizza,1,24,12.18,9.88,Credit Card,No,Delivered,5,Mobile App,Regular,3,4
Chris,39,Female,Los Angeles,Student,44:18.1,Wendy's,Sushi,5,32,37.23,1.46,Credit Card,No,Delivered,4,Mobile App,Silver,0,4
David,39,Male,San Jose,Doctor,24:18.1,Wendy's,Salad,5,32,33.5,1.86,Wallet,Yes,Delivered,3,Desktop Site,Silver,6,4
John,39,Female,Los Angeles,Teacher,40:18.1,KFC,Burger,4,38,31.65,4.48,UPI,No,Delivered,1,Mobile App,Regular,13,3
Ashley,39,Female,San Jose,Engineer,38:18.1,Chipotle,Salad,5,17,19.03,5.42,Debit Card,No,Cancelled,5,Mobile App,Silver,0,3
Daniel,39,Male,Chicago,Engineer,25:18.1,McDonald's,Salad,5,33,18.47,0.32,Debit Card,No,Delivered,3,Mobile App,Silver,0,4
Daniel,39,Male,New York,Student,43:18.1,Burger King,Sushi,3,19,32.8,0,Credit Card,No,Delivered,1,Mobile App,Regular,13,4
Ashley,39,Female,Los Angeles,Designer,28:18.1,Subway,Burger,2,40,43.16,4.15,UPI,Yes,Delivered,4,Desktop Site,Regular,13,4
John,39,Male,Dallas,Engineer,48:18.2,Subway,Pizza,2,51,30.99,2.67,Credit Card,No,Delivered,3,Mobile App,Regular,6,5
Michael,39,Male,Dallas,Engineer,46:18.2,Chipotle,Sushi,4,48,30.98,1.76,Credit Card,No,Delivered,4,Mobile App,Regular,8,5
David,39,Male,New York,Designer,35:18.2,McDonald's,Tacos,4,30,10,3.15,Wallet,No,Delivered,4,Mobile App,Regular,9,3
Laura,39,Female,Los Angeles,Teacher,14:18.2,Wendy's,Ramen,4,49,40.72,4.74,Wallet,Yes,Delayed,5,Desktop Site,Regular,0,5
Daniel,39,Female,Phoenix,Doctor,35:18.2,McDonald's,Pizza,4,28,16.19,3.01,UPI,No,Delivered,4,Mobile App,Regular,13,4
David,39,Male,New York,Designer,34:18.2,Chipotle,Sushi,4,51,28.14,6.6,Credit Card,No,Delivered,4,Mobile App,Regular,7,4
Chris,39,Female,Los Angeles,Salesperson,22:18.2,Chipotle,Pizza,1,40,32.22,2.13,Credit Card,Yes,Delayed,3,Mobile App,Silver,0,3
Daniel,39,Male,San Jose,Salesperson,40:18.2,McDonald's,Pasta,1,48,21.82,5.14,Credit Card,No,Cancelled,4,Mobile App,Regular,9,5
David,39,Female,New York,Engineer,40:18.2,McDonald's,Pizza,3,34,36.41,3.58,Credit Card,No,Cancelled,5,Mobile App,Gold,0,4
Chris,39,Male,Chicago,Student,36:18.2,KFC,Sushi,5,13,56.59,7.68,Credit Card,No,Delivered,5,Mobile App,Regular,0,4
Chris,39,Male,San Diego,Student,28:18.2,Taco Bell,Pizza,2,30,39.47,6.37,Credit Card,No,Cancelled,4,Mobile App,Silver,13,4
Jessica,39,Female,Houston,Engineer,28:18.2,Chipotle,Burger,2,47,39.5,5.59,UPI,No,Cancelled,5,Mobile App,Regular,16,4
Michael,39,Female,San Diego,Salesperson,49:18.2,Chipotle,Sandwich,1,21,23.13,2.79,Cash,No,Delivered,5,Desktop Site,Regular,5,3
Emily,39,Female,Los Angeles,Student,28:18.2,Subway,Sandwich,2,24,29.76,5.11,Credit Card,No,Delivered,4,Desktop Site,Regular,0,4
David,39,Male,Houston,Student,21:18.2,McDonald's,Pasta,5,5,29.31,1.81,Credit Card,No,Delivered,3,Mobile App,Regular,7,4
David,39,Male,New York,Engineer,22:18.2,KFC,Sandwich,5,29,40.63,1.88,Credit Card,No,Delivered,4,Mobile App,Regular,5,5
John,39,Male,Houston,Engineer,39:18.2,Wendy's,Pizza,2,43,31.97,6.61,UPI,No,Delivered,2,Mobile App,Regular,3,3
Chris,39,Male,Phoenix,Teacher,33:18.2,Burger King,Pizza,5,37,27.44,4.25,Credit Card,No,Delayed,4,Desktop Site,Regular,13,4
David,39,Male,Dallas,Driver,11:18.2,Wendy's,Pasta,1,41,17.65,5.38,Credit Card,Yes,Delivered,3,Mobile App,Regular,11,3
Laura,39,Female,Phoenix,Student,44:18.2,McDonald's,Pizza,5,32,47.11,2.13,Credit Card,No,Delivered,4,Mobile App,Silver,8,4
Michael,39,Male,New York,Engineer,55:18.2,Burger King,Sandwich,3,31,20.54,4.08,Credit Card,No,Delivered,3,Mobile App,Regular,5,4
Daniel,39,Male,Dallas,Doctor,51:18.2,Panda Express,Salad,4,20,30.11,4.89,Debit Card,Yes,Delivered,2,Mobile App,Gold,12,3
Daniel,39,Male,Dallas,Doctor,01:18.2,McDonald's,Sushi,5,37,26.26,0.89,Wallet,No,Delivered,4,Mobile App,Silver,0,1
Sarah,39,Female,Houston,Salesperson,17:18.2,Chipotle,Salad,2,17,24.2,5.88,Wallet,No,Delivered,3,Desktop Site,Silver,0,3
Chris,39,Male,San Diego,Driver,22:18.2,McDonald's,Sandwich,1,23,33.97,5.32,Credit Card,No,Delivered,4,Mobile App,Regular,6,2
Daniel,39,Female,Chicago,Engineer,24:18.2,Subway,Pasta,1,33,30.86,3.81,Credit Card,No,Delivered,4,Mobile App,Silver,2,3
Daniel,39,Male,Phoenix,Driver,25:18.2,Chipotle,Salad,1,30,15.74,4.81,Credit Card,No,Delivered,3,Mobile App,Regular,0,4
Michael,39,Male,Houston,Doctor,45:18.2,Chipotle,Ramen,5,31,10,4.09,Debit Card,Yes,Delivered,4,Mobile App,Silver,5,4
Michael,39,Male,San Diego,Student,13:18.2,McDonald's,Pasta,1,21,20.86,1.91,Wallet,Yes,Delivered,4,Mobile App,Regular,9,3
Michael,39,Male,Phoenix,Student,13:18.2,Burger King,Sushi,2,30,28.6,0.47,UPI,No,Delivered,3,Mobile App,Regular,16,4
John,39,Male,Phoenix,Engineer,27:18.2,Chipotle,Burger,2,19,11.9,1.47,Debit Card,No,Delivered,4,Desktop Site,Regular,3,3
Chris,39,Male,Los Angeles,Designer,04:18.2,Panda Express,Sushi,1,33,30.3,4.68,Credit Card,No,Delayed,5,Mobile App,Regular,0,2
Daniel,39,Male,Dallas,Engineer,40:18.2,Chipotle,Pasta,2,16,21.77,2.32,Credit Card,Yes,Delivered,5,Mobile App,Gold,0,4
Ashley,39,Male,San Diego,Driver,01:18.2,McDonald's,Pizza,5,42,18.88,1.21,Debit Card,Yes,Cancelled,3,Mobile App,Silver,4,5
John,39,Female,Chicago,Teacher,52:18.2,Subway,Pizza,1,28,40.49,8.11,Wallet,No,Delivered,2,Mobile App,Platinum,13,3
Daniel,39,Male,Houston,Teacher,27:18.2,McDonald's,Tacos,5,49,18.65,5.45,UPI,No,Delivered,4,Mobile App,Regular,12,4
Daniel,39,Female,San Jose,Engineer,32:18.2,Burger King,Burger,1,5,20.28,7.04,Wallet,No,Delivered,4,Mobile App,Regular,15,4
